id	title	name_src	type	aat_type	ccodes	lon	lat	geom_src	close_match
1003126	San Felipe Cuapexco	tanck	Pueblo	inhabited place	["MX"]	-98.704167	18.819444	tanck	["http://vocab.getty.edu/page/tgn/7359514"]
1003127	San Antonio Cuautla	tanck	Pueblo	inhabited place	["MX"]	-98.554167	18.804167	tanck	["http://vocab.getty.edu/page/tgn/1017323"]
1003128	San Martin Huaquechula	tanck	Pueblo	inhabited place	["MX"]	-98.542778	18.77	tanck	["http://vocab.getty.edu/page/tgn/7369701", "http://www.wikidata.org/entity/Q5926132", "http://www.geonames.org/3527006"]
1003129	San Juan Huiluco	tanck	Pueblo	inhabited place	["MX"]	-98.449444	18.788056	tanck	["http://vocab.getty.edu/page/tgn/7370671"]
1003130	San Pedro Izhuatepec	tanck	Pueblo	inhabited place	["MX"]	-98.636111	18.794444	tanck	["http://vocab.getty.edu/page/tgn/7439860"]
1003131	San Mateo Ozolco	tanck	Pueblo	inhabited place	["MX"]	-98.514167	19.098889	tanck	["http://vocab.getty.edu/page/tgn/7383905"]
1003132	San Buenaventura (Nealtica)	tanck	Pueblo	inhabited place	["MX"]	-98.428611	19.049722	tanck	
1003133	San Nicolas de los Ranchos	tanck	Pueblo	inhabited place	["MX"]	-98.485556	19.071667	tanck	
1003134	San Juan Tejupa	tanck	Pueblo	inhabited place	["MX"]	-98.54	18.853889	tanck	["http://vocab.getty.edu/page/tgn/7393966"]
1003135	San Francisco Tepango	tanck	Pueblo	inhabited place	["MX"]	-98.701111	18.835	tanck	
1003136	Trinidad Tepango	tanck	Pueblo	inhabited place	["MX"]	-98.449167	18.857778	tanck	
1003137	San Juan Tianguismanalco	tanck	Pueblo	inhabited place	["MX"]	-98.446389	18.975556	tanck	["http://vocab.getty.edu/page/tgn/7393958"]
1003138	San Martin Tlapala	tanck	Pueblo	inhabited place	["MX"]	-98.458889	18.963889	tanck	["http://vocab.getty.edu/page/tgn/7439724"]
1003139	San Francisco Tzompahuacan	tanck	Pueblo	inhabited place	["MX"]	-98.701389	18.529167	tanck	
1003140	Santiago Xalitzintla	tanck	Pueblo	inhabited place	["MX"]	-98.515278	19.080556	tanck	["http://vocab.getty.edu/page/tgn/7434925"]
1003141	San Francisco Xochiteopan	tanck	Pueblo	inhabited place	["MX"]	-98.623611	18.804167	tanck	["http://vocab.getty.edu/page/tgn/7394113"]
1003142	Santa Maria Xoyatla	tanck	Pueblo	inhabited place	["MX"]	-98.391667	18.753333	tanck	["http://vocab.getty.edu/page/tgn/7409374"]
1003143	San Pedro Yancuitlalpan	tanck	Pueblo	inhabited place	["MX"]	-98.484722	19.079167	tanck	["http://vocab.getty.edu/page/tgn/7374071"]
1003144	Santiago Acaxtlahuacan	tanck	Pueblo	inhabited place	["MX"]	-98.540833	18.016667	tanck	
1003145	San Marcos Ayoxuxtla	tanck	Pueblo	inhabited place	["MX"]	-98.761389	18.267778	tanck	["http://www.wikidata.org/entity/Q41115059", "http://vocab.getty.edu/page/tgn/7353602"]
1003146	Santiago Centeocala	tanck	Pueblo	inhabited place	["MX"]	-98.803611	18.254722	tanck	["http://www.geonames.org/8876325", "http://www.wikidata.org/entity/Q20275355"]
1003147	Santiago Chila	tanck	Pueblo	inhabited place	["MX"]	-98.484722	18.107778	tanck	["http://vocab.getty.edu/page/tgn/7356224"]
1003148	Santiago Coacalco	tanck	Pueblo	inhabited place	["MX"]	-98.666389	18.071389	tanck	["http://www.wikidata.org/entity/Q20229337", "http://vocab.getty.edu/page/tgn/7359637", "http://www.geonames.org/3818964"]
1003149	Santa Maria Cohetzala	tanck	Pueblo	inhabited place	["MX"]	-98.805	18.205278	tanck	
1003150	Santa Monica Cohetzala	tanck	Pueblo	inhabited place	["MX"]	-98.802222	18.208056	tanck	
1003151	San Nicolas Huehuetlan	tanck	Pueblo	inhabited place	["MX"]	-98.688611	18.371944	tanck	
1003152	Santa Catalina Ixcamilpa	tanck	Pueblo	inhabited place	["MX"]	-98.694722	18.026667	tanck	["http://www.wikidata.org/entity/Q20230281", "http://www.geonames.org/3818963"]
1003153	Concepcion Jolalpan	tanck	Pueblo	inhabited place	["MX"]	-98.843056	18.318611	tanck	["http://www.wikidata.org/entity/Q20149551", "http://www.geonames.org/3819050"]
1003154	Santa Ana Jolalpan	tanck	Pueblo	inhabited place	["MX"]	-98.85	18.323611	tanck	["http://www.geonames.org/3819050", "http://www.wikidata.org/entity/Q20149551"]
1003155	Santiago Mitepec	tanck	Pueblo	inhabited place	["MX"]	-98.931944	18.241944	tanck	["http://vocab.getty.edu/page/tgn/7409149"]
1003156	Santiago Nahuituxco	tanck	Pueblo	inhabited place	["MX"]	-98.456389	18.253056	tanck	["http://vocab.getty.edu/page/tgn/7383862"]
1003157	San Pedro Ocotlan	tanck	Pueblo	inhabited place	["MX"]	-98.473889	18.148056	tanck	
1003158	San Juan Pilcaya	tanck	Pueblo	inhabited place	["MX"]	-98.705833	18.235	tanck	["http://www.wikidata.org/entity/Q20231275", "http://www.geonames.org/3818956", "http://vocab.getty.edu/page/tgn/7388943"]
1003159	San Juan del Rio	tanck	Pueblo	inhabited place	["MX"]	-98.5	18.189167	tanck	
1003160	San Juan Teotlalco	tanck	Pueblo	inhabited place	["MX"]	-98.777778	18.4675	tanck	["http://vocab.getty.edu/page/tgn/7409155", "http://www.wikidata.org/entity/Q41128972"]
1003161	San Francisco Teutla	tanck	Pueblo	inhabited place	["MX"]	-98.946389	18.291389	tanck	["http://vocab.getty.edu/page/tgn/7409150"]
1003162	San Miguel Tlaltepexi	tanck	Pueblo	inhabited place	["MX"]	-98.421111	17.908056	tanck	
1003163	Asuncion Tlancualpican	tanck	Pueblo	inhabited place	["MX"]	-98.699167	18.428889	tanck	["http://vocab.getty.edu/page/tgn/7409157"]
1003164	San Miguel Totolapa	tanck	Pueblo	inhabited place	["MX"]	-98.573333	17.869444	tanck	["http://vocab.getty.edu/page/tgn/7435036"]
1003165	San Gabriel Tulcingo	tanck	Pueblo	inhabited place	["MX"]	-98.441389	18.043611	tanck	["http://vocab.getty.edu/page/tgn/1018542"]
1003166	San Lucas Tzicatlan	tanck	Pueblo	inhabited place	["MX"]	-98.755556	18.451111	tanck	
1003167	San Juan Xicotlan	tanck	Pueblo	inhabited place	["MX"]	-98.525	18.058333	tanck	
1003168	Santos Reyes Xixingo	tanck	Pueblo	inhabited place	["MX"]	-98.406944	17.893889	tanck	["http://vocab.getty.edu/page/tgn/7434484"]
1003169	Santiago Xochitepec	tanck	Pueblo	inhabited place	["MX"]	-98.876111	18.227222	tanck	["http://vocab.getty.edu/page/tgn/7409148"]
1003170	Asuncion Ahuehuetzingo	tanck	Pueblo	inhabited place	["MX"]	-98.634444	18.483611	tanck	["http://vocab.getty.edu/page/tgn/7350174"]
1003171	Santiago Atzala	tanck	Pueblo	inhabited place	["MX"]	-98.552778	18.544444	tanck	["http://www.geonames.org/3532563", "http://www.wikidata.org/entity/Q20139472", "http://vocab.getty.edu/page/tgn/7353155"]
1003172	San Nicolas Tenexcalco	tanck	Pueblo	inhabited place	["MX"]	-98.596944	18.480556	tanck	["http://vocab.getty.edu/page/tgn/7437945"]
1003173	San Francisco Acatepec	tanck	Pueblo	inhabited place	["MX"]	-98.320278	19.011111	tanck	["http://vocab.getty.edu/page/tgn/7349825"]
1003174	Santa Ana Acozautla	tanck	Pueblo	inhabited place	["MX"]	-98.383333	18.955833	tanck	["http://vocab.getty.edu/page/tgn/7441158", "http://www.wikidata.org/entity/Q20231912", "http://www.geonames.org/3517745"]
1003175	Santa Maria Acuexcomac	tanck	Pueblo	inhabited place	["MX"]	-98.384444	19.036667	tanck	["http://www.geonames.org/3517294", "http://www.wikidata.org/entity/Q20232045"]
1003176	San Pablo Ahuatempa	tanck	Pueblo	inhabited place	["MX"]	-98.356389	18.981111	tanck	
1003177	San Lorenzo Almecatla	tanck	Pueblo	inhabited place	["MX"]	-98.235	19.141111	tanck	["http://www.wikidata.org/entity/Q20231735", "http://vocab.getty.edu/page/tgn/7441084", "http://www.geonames.org/3518543"]
1003178	Santa Barbara Almoloyan	tanck	Pueblo	inhabited place	["MX"]	-98.307222	19.098333	tanck	
1003179	San Gregorio Atzompa	tanck	Pueblo	inhabited place	["MX"]	-98.344444	19.025	tanck	
1003180	San Antonio Cacalotepec	tanck	Pueblo	inhabited place	["MX"]	-98.285833	19.002778	tanck	
1003181	San Jeronimo Caleras	tanck	Pueblo	inhabited place	["MX"]	-98.215278	19.090556	tanck	
1003182	San Bernardino Chalchihuapan	tanck	Pueblo	inhabited place	["MX"]	-98.336667	18.970556	tanck	["http://www.wikidata.org/entity/Q17522948"]
1003183	Santa Isabel Cholula	tanck	Pueblo	inhabited place	["MX"]	-98.378611	18.992778	tanck	["http://vocab.getty.edu/page/tgn/7441141"]
1003184	Santa Maria Coronango	tanck	Pueblo	inhabited place	["MX"]	-98.306667	19.130278	tanck	
1003185	San Diego Cuachayotlan	tanck	Pueblo	inhabited place	["MX"]	-98.328333	19.080556	tanck	
1003186	San Mateo Cuanala	tanck	Pueblo	inhabited place	["MX"]	-98.328056	19.108611	tanck	["http://vocab.getty.edu/page/tgn/7359440"]
1003187	San Francisco Cuapa	tanck	Pueblo	inhabited place	["MX"]	-98.368333	19.068889	tanck	
1003188	San Juan Cuautlancingo	tanck	Pueblo	inhabited place	["MX"]	-98.272222	19.087778	tanck	["http://vocab.getty.edu/page/tgn/7360063"]
1003189	Santa Maria Malacatepec	tanck	Pueblo	inhabited place	["MX"]	-98.301389	18.941111	tanck	["http://vocab.getty.edu/page/tgn/7381313"]
1003190	San Antonio Mihuacan	tanck	Pueblo	inhabited place	["MX"]	-98.304444	19.151389	tanck	
1003191	Santiago Momoxpan	tanck	Pueblo	inhabited place	["MX"]	-98.266667	19.071667	tanck	["http://vocab.getty.edu/page/tgn/7385076"]
1003192	San Lucas Nextetelco	tanck	Pueblo	inhabited place	["MX"]	-98.349722	19.13	tanck	["http://vocab.getty.edu/page/tgn/7384988"]
1003193	San Francisco Ocotlan	tanck	Pueblo	inhabited place	["MX"]	-98.285	19.130278	tanck	
1003194	Santa Clara Ocoyucan	tanck	Pueblo	inhabited place	["MX"]	-98.301111	18.975	tanck	["http://vocab.getty.edu/page/tgn/7439846"]
1003195	San Gabriel Ometochtla	tanck	Pueblo	inhabited place	["MX"]	-98.329722	19.064444	tanck	
1003196	San Miguel Papaxtla	tanck	Pueblo	inhabited place	["MX"]	-98.389167	19.061389	tanck	
1003197	San Cosme y San Damian	tanck	Pueblo	inhabited place	["MX"]	-98.315833	19.0875	tanck	
1003198	Santa Maria Sanctorum	tanck	Pueblo	inhabited place	["MX"]	-98.253889	19.097222	tanck	
1003199	San Jeronimo Tecuanipan	tanck	Pueblo	inhabited place	["MX"]	-98.401111	19.013611	tanck	["http://vocab.getty.edu/page/tgn/7392767"]
1003200	San Luis Tehuiloyotla (Tehuiloyocan)	tanck	Pueblo	inhabited place	["MX"]	-98.338333	19.037222	tanck	
1003201	San Bernabe Temoxtitla	tanck	Pueblo	inhabited place	["MX"]	-98.330556	18.995278	tanck	
1003202	San Sebastian Tepalcatepec	tanck	Pueblo	inhabited place	["MX"]	-98.324722	19.090278	tanck	
1003203	San Pedro Tlaltenango	tanck	Pueblo	inhabited place	["MX"]	-98.345278	19.169444	tanck	["http://vocab.getty.edu/page/tgn/7433732"]
1003204	San Martin Tlamapa	tanck	Pueblo	inhabited place	["MX"]	-98.397222	18.977222	tanck	
1003205	Santos Reyes Tlanechicolpan	tanck	Pueblo	inhabited place	["MX"]	-98.352222	19.031667	tanck	
1003206	San Juan Tlautla	tanck	Pueblo	inhabited place	["MX"]	-98.345	19.098056	tanck	
1003207	San Bernardino Tlaxcalancingo	tanck	Pueblo	inhabited place	["MX"]	-98.275	19.028889	tanck	["http://www.wikidata.org/entity/Q43399067", "http://vocab.getty.edu/page/tgn/7433270"]
1003208	Santa Maria Tonantzintla	tanck	Pueblo	inhabited place	["MX"]	-98.32	19.023611	tanck	["http://vocab.getty.edu/page/tgn/7439769"]
1003209	San Pablo Xochimihuacan	tanck	Pueblo	inhabited place	["MX"]	-98.192222	19.094444	tanck	
1003210	San Miguel Xoxtla	tanck	Pueblo	inhabited place	["MX"]	-98.308611	19.167222	tanck	["http://vocab.getty.edu/page/tgn/7397455"]
1003211	San Gregorio Zacapechpan	tanck	Pueblo	inhabited place	["MX"]	-98.349444	19.053056	tanck	
1003212	Santa Maria Zacatepec	tanck	Pueblo	inhabited place	["MX"]	-98.365	19.121389	tanck	
1003213	San Martin Zoquiapan	tanck	Pueblo	inhabited place	["MX"]	-98.310833	19.1375	tanck	
1003214	Temapache	gerhardNE	Poblacion	inhabited place	["MX"]	-97.579232	21.045748	gerhardNE	["http://vocab.getty.edu/page/tgn/7438418"]
1003215	Tuzapan	gerhardNE	Poblacion	inhabited place	["MX"]	-97.719176	20.468488	gerhardNE	["http://vocab.getty.edu/page/tgn/7395137"]
1003216	Acala	tanck	Pueblo	inhabited place	["MX"]	-97.616944	21.235	tanck	["http://vocab.getty.edu/page/tgn/7349684"]
1003217	San Miguel Ahuacatlan	tanck	Pueblo	inhabited place	["MX"]	-98.006389	20.137222	tanck	
1003218	San Nicolas Ahuazotepec	tanck	Pueblo	inhabited place	["MX"]	-98.162778	20.046944	tanck	["http://vocab.getty.edu/page/tgn/7350180"]
1003219	Alseseca	tanck	Pueblo	inhabited place	["MX"]	-98.042778	20.231667	tanck	["http://www.wikidata.org/entity/Q20134676", "http://www.geonames.org/8868160"]
1003220	Amatlan	tanck	Pueblo	inhabited place	["MX"]	-97.758611	21.336111	tanck	["http://vocab.getty.edu/page/tgn/7352657"]
1003221	San Nicolas Apapantilla	tanck	Pueblo	inhabited place	["MX"]	-97.844444	20.404167	tanck	["http://vocab.getty.edu/page/tgn/7350443"]
1003222	Apozcalintla	tanck	Pueblo	inhabited place	["MX"]	-97.79	20.447222	tanck	
1003223	Santa Maria Atla	tanck	Pueblo	inhabited place	["MX"]	-98.124167	20.273889	tanck	["http://www.geonames.org/3818596", "http://vocab.getty.edu/page/tgn/7410523", "http://www.wikidata.org/entity/Q20228917"]
1003224	Cacahuatlan	tanck	Pueblo	inhabited place	["MX"]	-97.868889	20.249167	tanck	
1003225	San Bartolome Chachahuantla	tanck	Pueblo	inhabited place	["MX"]	-98.131944	20.203056	tanck	["http://vocab.getty.edu/page/tgn/7356866", "http://www.wikidata.org/entity/Q8344456"]
1003226	San Juan Chicahuaxtla	tanck	Pueblo	inhabited place	["MX"]	-97.946389	20.141111	tanck	
1003227	San Miguel Chichicazapa	tanck	Pueblo	inhabited place	["MX"]	-98.067222	20.236111	tanck	["http://vocab.getty.edu/page/tgn/7355621"]
1003228	San Pedro Chiconcuautla	tanck	Pueblo	inhabited place	["MX"]	-97.939444	20.094722	tanck	["http://www.wikidata.org/entity/Q27772386", "http://vocab.getty.edu/page/tgn/7355774", "http://www.geonames.org/3530930"]
1003229	Copila	tanck	Pueblo	inhabited place	["MX"]	-98.085278	20.269722	tanck	["http://vocab.getty.edu/page/tgn/7360685"]
1003230	Coxolitla	tanck	Pueblo	inhabited place	["MX"]	-97.869444	20.227222	tanck	["http://www.geonames.org/8870664", "http://www.wikidata.org/entity/Q20229424"]
1003231	Santa Maria Cuacuila	tanck	Pueblo	inhabited place	["MX"]	-98.030278	20.173889	tanck	["http://www.geonames.org/8866029", "http://vocab.getty.edu/page/tgn/7410513", "http://www.wikidata.org/entity/Q20276712"]
1003232	Cuahueyatla	tanck	Pueblo	inhabited place	["MX"]	-98.031111	20.255	tanck	["http://vocab.getty.edu/page/tgn/7359333"]
1003233	San Miguel Cuatechalotla	tanck	Pueblo	inhabited place	["MX"]	-97.865278	20.243333	tanck	["http://www.geonames.org/8875577", "http://www.wikidata.org/entity/Q20229486"]
1003234	Cuaunepixca	tanck	Pueblo	inhabited place	["MX"]	-97.841389	20.309167	tanck	["http://vocab.getty.edu/page/tgn/7359876"]
1003235	San Andres Cuautla (Cuautlita)	tanck	Pueblo	inhabited place	["MX"]	-98.021944	20.196389	tanck	
1003236	Cuauxinca	tanck	Pueblo	inhabited place	["MX"]	-98.072778	20.205833	tanck	["http://www.geonames.org/8866782", "http://www.wikidata.org/entity/Q20276787"]
1003237	Cuaxicala	tanck	Pueblo	inhabited place	["MX"]	-98.023889	20.236111	tanck	["http://www.wikidata.org/entity/Q20137620", "http://www.geonames.org/8860840"]
1003238	Cuaxtla	tanck	Pueblo	inhabited place	["MX"]	-98.070833	20.371944	tanck	["http://vocab.getty.edu/page/tgn/7360051"]
1003239	Cutzontipa	tanck	Pueblo	inhabited place	["MX"]	-97.904167	20.110278	tanck	["http://vocab.getty.edu/page/tgn/7410504"]
1003240	Huilacapixtla	tanck	Pueblo	inhabited place	["MX"]	-98.0825	20.205	tanck	["http://vocab.getty.edu/page/tgn/7370557"]
1003241	Iczotitla	tanck	Pueblo	inhabited place	["MX"]	-98.102778	20.245	tanck	
1003242	San Antonio Istlachinampa (Chinampa)	tanck	Pueblo	inhabited place	["MX"]	-97.734722	21.357222	tanck	
1003243	San Pedro Itztla	tanck	Pueblo	inhabited place	["MX"]	-97.929722	20.2725	tanck	
1003244	San Bartolome Jalpantepec	tanck	Pueblo	inhabited place	["MX"]	-97.942222	20.479722	tanck	
1003245	Matlaluca	tanck	Pueblo	inhabited place	["MX"]	-98.062778	20.224722	tanck	["http://www.wikidata.org/entity/Q20146440", "http://www.geonames.org/8874341"]
1003246	Mazacoatlan	tanck	Pueblo	inhabited place	["MX"]	-97.923333	20.223056	tanck	
1003247	San Jose Mecapalapa	tanck	Pueblo	inhabited place	["MX"]	-97.856667	20.524722	tanck	["http://vocab.getty.edu/page/tgn/7380832"]
1003248	San Juan Mextla	tanck	Pueblo	inhabited place	["MX"]	-98.096111	20.253056	tanck	["http://vocab.getty.edu/page/tgn/7378873"]
1003249	San Marcos Naupan	tanck	Pueblo	inhabited place	["MX"]	-98.109444	20.229444	tanck	["http://vocab.getty.edu/page/tgn/7384450"]
1003250	San Cristobal Necaxa	tanck	Pueblo	inhabited place	["MX"]	-98.004444	20.210833	tanck	["http://vocab.getty.edu/page/tgn/7384720"]
1003251	Nopala	tanck	Pueblo	inhabited place	["MX"]	-98.066667	20.205556	tanck	["http://vocab.getty.edu/page/tgn/7382233"]
1003252	Ocomantla	tanck	Pueblo	inhabited place	["MX"]	-97.893889	20.245278	tanck	
1003253	Ozomatlan	tanck	Pueblo	inhabited place	["MX"]	-98.037222	20.279444	tanck	
1003254	Santiago Pahuatlan	tanck	Pueblo	inhabited place	["MX"]	-98.15	20.274167	tanck	["http://vocab.getty.edu/page/tgn/1017981"]
1003255	San Juan Pantepec	tanck	Pueblo	inhabited place	["MX"]	-97.938889	20.521111	tanck	["http://vocab.getty.edu/page/tgn/7383356"]
1003256	San Francisco Papaloctipan	tanck	Pueblo	inhabited place	["MX"]	-97.955	20.423333	tanck	
1003257	San Bartolome Papatlatla	tanck	Pueblo	inhabited place	["MX"]	-97.999722	20.163056	tanck	
1003258	Santiago Patoltecoya	tanck	Pueblo	inhabited place	["MX"]	-98.031111	20.207222	tanck	
1003259	San Pedro Petlacotla	tanck	Pueblo	inhabited place	["MX"]	-97.915	20.406667	tanck	["http://vocab.getty.edu/page/tgn/7439659"]
1003260	San Francisco Pozo	tanck	Pueblo	inhabited place	["MX"]	-97.973056	20.513889	tanck	
1003261	San Antonio	tanck	Pueblo	inhabited place	["MX"]	-97.869722	20.301389	tanck	
1003262	Santiago Tamiahua	tanck	Pueblo	inhabited place	["MX"]	-97.445556	21.278056	tanck	["http://vocab.getty.edu/page/tgn/1018379"]
1003263	San Vicente Tampache	tanck	Pueblo	inhabited place	["MX"]	-97.515833	21.267222	tanck	["http://vocab.getty.edu/page/tgn/7388626"]
1003264	Tancoco	tanck	Pueblo	inhabited place	["MX"]	-97.789722	21.285278	tanck	["http://www.wikidata.org/entity/Q3846896", "http://vocab.getty.edu/page/tgn/7437593", "http://www.geonames.org/3516317"]
1003265	San Pedro Tecpatlan	tanck	Pueblo	inhabited place	["MX"]	-97.866389	20.238889	tanck	
1003266	Telolotla	tanck	Pueblo	inhabited place	["MX"]	-97.911111	20.211944	tanck	
1003267	San Miguel Tenango	tanck	Pueblo	inhabited place	["MX"]	-97.987778	20.203889	tanck	
1003268	Tenexco	tanck	Pueblo	inhabited place	["MX"]	-97.951944	20.520833	tanck	
1003269	Tenohuatlan	tanck	Pueblo	inhabited place	["MX"]	-98.052778	20.246944	tanck	
1003270	Tepetzintla	tanck	Pueblo	inhabited place	["MX"]	-97.697222	21.187222	tanck	["http://vocab.getty.edu/page/tgn/7437054"]
1003271	San Francisco Tihuatlan	tanck	Pueblo	inhabited place	["MX"]	-97.535	20.715	tanck	
1003272	San Bartolome Tlacuilotepec	tanck	Pueblo	inhabited place	["MX"]	-98.068889	20.325	tanck	["http://vocab.getty.edu/page/tgn/7433281"]
1003273	Tlalhuapan	tanck	Pueblo	inhabited place	["MX"]	-97.923611	20.0825	tanck	["http://vocab.getty.edu/page/tgn/7433759"]
1003274	Tlaltenango	tanck	Pueblo	inhabited place	["MX"]	-97.959722	20.1175	tanck	
1003275	Tlaltepango	tanck	Pueblo	inhabited place	["MX"]	-97.876389	20.145278	tanck	["http://vocab.getty.edu/page/tgn/7410506"]
1003276	Asuncion Tlaola	tanck	Pueblo	inhabited place	["MX"]	-97.922778	20.136667	tanck	["http://vocab.getty.edu/page/tgn/7410505"]
1003277	Tlaxcalantongo	tanck	Pueblo	inhabited place	["MX"]	-97.870833	20.3125	tanck	["http://vocab.getty.edu/page/tgn/7433100"]
1003278	Santiago Tlaxco De Chiconcuautla	tanck	Pueblo	inhabited place	["MX"]	-97.959444	20.058333	tanck	
1003279	Tlaxco De Pahuatlan	tanck	Pueblo	inhabited place	["MX"]	-98.028889	20.423333	tanck	
1003280	San Lorenzo Tlaxipehuala	tanck	Pueblo	inhabited place	["MX"]	-97.972778	20.129722	tanck	
1003281	Asuncion Tuxpam	tanck	Pueblo	inhabited place	["MX"]	-97.403056	20.958889	tanck	
1003282	Santos Reyes Xaltepec	tanck	Pueblo	inhabited place	["MX"]	-98.001111	20.165556	tanck	["http://vocab.getty.edu/page/tgn/7434915"]
1003283	Xaltepuxtla	tanck	Pueblo	inhabited place	["MX"]	-97.971944	20.174722	tanck	["http://vocab.getty.edu/page/tgn/7434911", "http://www.wikidata.org/entity/Q20232800", "http://www.geonames.org/3514584"]
1003284	San Juan Bautista Xicotepec	tanck	Pueblo	inhabited place	["MX"]	-97.960278	20.275556	tanck	["http://vocab.getty.edu/page/tgn/1018644"]
1003285	Santiago Xilocuautla	tanck	Pueblo	inhabited place	["MX"]	-98.022222	20.1375	tanck	["http://vocab.getty.edu/page/tgn/7434492"]
1003286	San Agustin Xochinanacatlan	tanck	Pueblo	inhabited place	["MX"]	-97.898056	20.193889	tanck	
1003287	Xolintla	tanck	Pueblo	inhabited place	["MX"]	-98.027222	20.398889	tanck	
1003288	San Pedro Xolotla	tanck	Pueblo	inhabited place	["MX"]	-98.131389	20.2625	tanck	["http://vocab.getty.edu/page/tgn/7410524"]
1003289	Santiago Yetla	tanck	Pueblo	inhabited place	["MX"]	-97.918333	20.118056	tanck	
1003290	Yexatlan (Ataixtlan)	tanck	Pueblo	inhabited place	["MX"]	-97.750833	20.410556	tanck	
1003291	San Agustin Ytlachinampa	tanck	Pueblo	inhabited place	["MX"]	-97.931111	20.104722	tanck	
