id	name	name_src	type	aat_type	close_match
15867	Tayronas	alcedo	people	cultural group	
15868	Tchaovatchas	alcedo	pueblo	town	
15869	Teacalco	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001590
15870	Tebeco	alcedo			
15871	Tebiare	alcedo	rio	river	
15872	Tebiquari	alcedo	rio	river	
15873	Tebiquari	alcedo	provincia	province	
15874	Tebiquari	alcedo	rio	river	
15875	Teboropi	alcedo	rio	river	
15876	Tecali	alcedo	alcaldía mayor	inhabited place	
15877	Tecaltitlan	alcedo	pueblo	town	
15878	Tecaltitlan	alcedo	pueblo	town	
15879	Tecama	alcedo	pueblo	town	
15880	Tecamachalco	alcedo	pueblo	town	
15881	Tecavic	alcedo	pueblo	town	
15882	Tecaxic	alcedo	pueblo	town	
15883	Tecaxic	alcedo	pueblo	town	
15884	Tecaxtepec	alcedo	pueblo	town	
15885	Techalutla	alcedo	pueblo	town	
15886	Techo	alcedo	ciudad	city	https://www.hgis-indias.net/dokuwiki/doku.php?id=2000474
15887	Tecia	alcedo	pueblo	town	
15888	Tecla	alcedo	pueblo	town	
15889	Tecoantepec	alcedo	alcaldía mayor	inhabited place	
15890	Tecoantepec	alcedo	cabo	cape	
15891	Tecocuilco	alcedo	alcaldía mayor	inhabited place	
15892	Tecomahuaca	alcedo	pueblo	town	
15893	Tecomachalco	alcedo	rio	river	
15894	Tecoman	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000449
15895	Tecomastlahuaca	alcedo	pueblo	town	
15896	Tecolotepec	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1002601
15897	Tecolotlan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000429
15898	Tecolutla	alcedo	rio	river	
15899	Tecomatlan	alcedo			
15900	Tecominucan	alcedo	pueblo	town	
15901	Tecorepa	alcedo	pueblo	town	
15902	Tecoriona	alcedo	pueblo	town	
15903	Tecoutla	alcedo	pueblo	town	
15904	Tecpaco	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001852
15905	Tecpan	alcedo	pueblo	town	
15906	Tecpatitlan	alcedo	alcaldía mayor	inhabited place	
15907	Tecpatlan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003265
15908	Tecualmes	alcedo	pueblo	town	
15909	Teculuta	alcedo	pueblo	town	
15910	Tefe	alcedo	pueblo	town	
15911	Tefe	alcedo	rio	river	
15912	Tegaogen	alcedo	pueblo	town	
15913	Tegua	alcedo	rio	river	
15914	Tegualemu	alcedo	pueblos y tierras indígenas	town	
15915	Teguas	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000534
15916	Tegue	alcedo	pueblo	town	
15917	Tegueco	alcedo	pueblo	town	
15918	Tegucigalpa	alcedo	alcaldía mayor	inhabited place	
15919	Tegucigalpa	alcedo	rio	river	
15920	Tehuacan	alcedo	provincia	province	
15921	Ene	alcedo			
15922	Tehuaustitlan	alcedo	pueblo	town	
15923	Tehuehuetla	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001605
15924	Tehuetlan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000999
15925	Tehihuay	alcedo			
15926	Tehuilotepec	alcedo			
15927	Tehuisnao	alcedo	pueblo	town	
15928	Tehuixtla	alcedo	pueblo	town	
15929	Teidi	alcedo	rio	river	
15930	Telembi	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5600331
15931	Telipan	alcedo	pueblo	town	
15932	Telliquo	alcedo			
15933	Telliquo	alcedo	pueblo	town	
15934	Telliquo	alcedo	valle	valley	
15935	Teloloapan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001898
15936	Teltitlan	alcedo	pueblo	town	
15937	Temacapulin	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000586
15938	Temalac	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000836
15939	Temalazinco	alcedo	pueblo	town	
15940	Temamatla	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000779
15941	Temaxcala	alcedo	pueblo	town	
15942	Temaxcalapa	alcedo	pueblo	town	
15943	Temaxcalapa	alcedo	pueblo	town	
15944	Temascaltepec	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000101
15945	Temascalzinco	alcedo	pueblo	town	
15946	Temastianp	alcedo			https://www.hgis-indias.net/dokuwiki/doku.php?id=1002195
15947	Tembey	alcedo	rio	river	
15948	Tembio	alcedo			
15949	Temblor	alcedo	rio	river	
15950	Temeachi	alcedo	pueblo	town	
15951	Temilolocan	alcedo	pueblo	town	
15952	Temiscaming	alcedo	lago	lake	
15953	Temoaque	alcedo	pueblo	town	
15954	Temoris	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000270
15955	Temoya	alcedo	pueblo	town	
15956	Temosochi	alcedo	pueblo	town	
15957	Templantale	alcedo	pueblo	town	
15958	Tempoal	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1004227
15959	Temuco	alcedo	rio	river	
15960	Ten	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000212
15961	Tena	alcedo	pueblo	town	
15962	Tena	alcedo	pueblo	town	
15963	Tenalucan	alcedo	pueblo	town	
15964	Tenamazapa	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003711
15965	Tenamazatlan	alcedo	pueblo	town	
15966	Tenanpa	alcedo	pueblo	town	
15967	Tenango	alcedo	alcaldía mayor	inhabited place	
15968	Tenango	alcedo	pueblo	town	
15969	Nno	alcedo	partido	district	
15970	Nno	alcedo			
15971	Nno	alcedo	alcaldía mayor	inhabited place	
15972	Nno	alcedo	pueblo	town	
15973	Nno	alcedo	alcaldía mayor	inhabited place	
15974	Nno	alcedo	alcaldía mayor	inhabited place	
15975	Tenantitlan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003322
15976	Tenanzinco	alcedo	pueblo	town	
15977	Tenayuca	alcedo	pueblo	town	
15978	Tenecun	alcedo	pueblo	town	
15979	Tenene	alcedo	pueblo	town	
15980	Tenente	alcedo	pueblo	town	
15981	Tenerife	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000065
15982	Tenexapa	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1004268
15983	Tenexcalco	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003172
15984	Tenexco	alcedo			
15985	Tenexpa	alcedo	pueblo	town	
15986	Tenextitlan	alcedo			
15987	Tenextlatiloyan	alcedo	pueblo	town	
15988	Tenezacatan	alcedo	pueblo	town	
15989	Tengue	alcedo	rio	river	
15990	Tenguilen	alcedo	rio	river	
15991	Tenjo	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000355
15992	Teno	alcedo	rio	river	
15993	Tenoi	alcedo	pueblo	town	
15994	Tensa	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000072
15995	Tentacion	alcedo	lago	lagoon	
15996	Tentitlan	alcedo	pueblo	town	
15997	Teocalzinco	alcedo	pueblo	town	
15998	Teocuitlan	alcedo	pueblo	town	
15999	Teocuclapa	alcedo	pueblo	town	
16000	Teodore	alcedo	cabo	cape	
16001	Teoloachi	alcedo	pueblo	town	
16002	Teoloyuca	alcedo	pueblo	town	
16003	Teopantlan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003426
16004	Teopari	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1005378
16005	Teopixca	alcedo	pueblo	town	
16006	Teopuxco	alcedo	pueblo	town	
16007	Teotalco	alcedo	jurisdiccion	administrative division	
16008	Teotalco	alcedo	pueblo	town	
16009	Teotalco	alcedo			
16010	Teotepec	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1002467
16011	Teotihuacan	alcedo	alcaldía mayor	inhabited place	
16012	Teotihuacan	alcedo	rio	river	
16013	Teotongo	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1002849
16014	Teozapotlan	alcedo	pueblo	town	
16015	Teozaqualco	alcedo	jurisdiccion	administrative division	
16016	Teozelco	alcedo	pueblo	town	
16017	Teozintla	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000837
16018	Tepa	alcedo	pueblo	town	
16019	Tepaci	alcedo	rio	river	
16020	Tepache	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=10000079
